customer_id,registration_date,country,city,age,signup_channel,marketing_consent
C00854,2024-08-05,Kazakhstan,Astana,35.0,referral,1.0
C00855,2024-09-19,Kazakhstan,Astana,69.0,email,1.0
C00856,2026-02-13,Georgia,Tbilisi,55.0,ads,1.0
C00857,2024-08-11,Russia,Moscow,56.0,organic,0.0
C00858,2024-02-22,Russia,Kazan,65.0,ads,1.0
C00859,2025-09-02,Russia,Novosibirsk,32.0,organic,0.0
C00860,2025-12-31,Russia,Saint Petersburg,53.0,organic,1.0
C00861,2026-06-01,Russia,Moscow,37.0,organic,1.0
C00862,2026-04-26,Georgia,Tbilisi,62.0,ads,0.0
C00863,2024-04-19,Georgia,Tbilisi,40.0,organic,1.0
C00864,2025-12-05,Russia,Saint Petersburg,63.0,organic,1.0
C00865,2026-02-10,Belarus,Minsk,57.0,referral,1.0
C00866,2025-09-28,Armenia,Yerevan,58.0,organic,0.0
C00867,2026-01-17,Georgia,Tbilisi,67.0,ads,0.0
C00868,2026-02-03,Russia,Kazan,59.0,email,1.0
C00869,2025-02-11,Russia,Novosibirsk,,ads,1.0
C00870,2024-02-06,Kazakhstan,Astana,45.0,organic,1.0
C00871,2025-02-20,Russia,Moscow,43.0,organic,1.0
C00872,2024-07-03,Russia,Saint Petersburg,21.0,ads,1.0
C00873,2024-04-13,Georgia,Tbilisi,49.0,ads,1.0
C00874,2024-04-23,Georgia,Tbilisi,,organic,1.0
C00875,2025-09-28,Armenia,Yerevan,38.0,ads,0.0
C00876,2025-04-05,Kazakhstan,Astana,23.0,ads,1.0
C00877,2025-05-07,Russia,Saint Petersburg,44.0,organic,1.0
C00878,2025-11-10,Russia,Kazan,48.0,ads,1.0
C00879,2025-05-15,Russia,Kazan,23.0,organic,0.0
C00880,2025-07-28,Russia,Saint Petersburg,51.0,organic,0.0
C00881,2024-03-19,Russia,Kazan,26.0,referral,1.0
C00882,2026-02-15,Belarus,Minsk,25.0,organic,1.0
C00883,2025-02-13,Russia,Moscow,39.0,ads,
C00884,2024-05-21,Kazakhstan,Almaty,38.0,ads,0.0
C00885,2026-01-11,Russia,Saint Petersburg,66.0,organic,1.0
C00886,2025-10-31,Russia,Moscow,21.0,email,1.0
C00887,2024-02-18,Russia,Novosibirsk,36.0,organic,1.0
C00888,2024-06-25,Russia,Kazan,56.0,organic,0.0
C00889,2024-01-15,Armenia,Yerevan,31.0,email,1.0
C00890,2024-09-03,Russia,Moscow,70.0,referral,1.0
C00891,2024-04-01,Russia,Novosibirsk,,,1.0
C00892,2025-10-09,Kazakhstan,Astana,68.0,organic,1.0
C00893,2025-04-21,Russia,Moscow,68.0,organic,1.0
C00894,2026-06-12,Russia,Moscow,23.0,ads,1.0
C00895,2025-11-14,Russia,Saint Petersburg,42.0,organic,1.0
C00896,2025-07-11,Russia,Kazan,57.0,organic,1.0
C00897,2025-04-09,Belarus,Gomel,18.0,referral,1.0
C00898,2024-02-19,Russia,Saint Petersburg,41.0,,1.0
C00899,2024-03-05,Russia,Kazan,54.0,organic,1.0
C00900,2025-07-16,Russia,Moscow,60.0,organic,1.0
C00901,2024-01-04,Russia,Kazan,39.0,ads,1.0
C00902,2024-02-08,Russia,Novosibirsk,63.0,ads,0.0
C00903,2024-07-18,Kazakhstan,Astana,53.0,referral,1.0
C00904,2026-03-17,Russia,Saint Petersburg,20.0,organic,1.0
C00905,2025-02-22,Belarus,Minsk,32.0,,1.0
C00906,2025-10-09,Russia,Novosibirsk,67.0,ads,0.0
C00907,2025-01-10,Russia,Moscow,18.0,ads,1.0
C00908,2024-06-06,Russia,Saint Petersburg,,ads,1.0
C00909,2024-12-04,Kazakhstan,Almaty,36.0,email,1.0
C00910,2024-03-24,Armenia,Yerevan,70.0,ads,1.0
C00911,2025-12-03,Russia,Novosibirsk,55.0,ads,1.0
C00912,2024-06-16,Russia,Saint Petersburg,25.0,email,1.0
C00913,2024-12-09,Armenia,Yerevan,38.0,organic,1.0
C00914,2026-06-12,Russia,Novosibirsk,67.0,email,1.0
C00915,2025-06-23,Russia,Kazan,29.0,ads,1.0
C00916,2025-02-22,Russia,Kazan,,ads,1.0
C00917,2025-05-10,Belarus,Gomel,42.0,email,0.0
C00918,2025-12-16,Kazakhstan,Almaty,58.0,ads,0.0
C00919,2024-08-20,Russia,Kazan,57.0,ads,1.0
C00920,2025-08-03,Georgia,Tbilisi,62.0,organic,0.0
C00921,2026-03-06,Russia,Kazan,24.0,ads,1.0
C00922,2025-06-06,Russia,Novosibirsk,42.0,ads,1.0
C00923,2025-02-11,Russia,Kazan,54.0,organic,0.0
C00924,2024-05-12,Russia,Novosibirsk,40.0,referral,0.0
C00925,2024-08-14,Russia,Novosibirsk,53.0,ads,1.0
C00926,2026-05-12,Russia,Kazan,51.0,ads,1.0
C00927,2025-05-08,Russia,Saint Petersburg,37.0,organic,1.0
C00928,2024-10-01,Kazakhstan,Almaty,23.0,ads,1.0
C00929,2025-01-16,Russia,Saint Petersburg,69.0,organic,0.0
C00930,2025-06-11,Russia,Novosibirsk,61.0,organic,0.0
C00931,2025-05-05,Belarus,Minsk,65.0,ads,0.0
C00932,2025-09-30,Belarus,Minsk,33.0,organic,1.0
C00933,2024-08-22,Kazakhstan,Astana,34.0,organic,1.0
C00934,2025-08-15,Kazakhstan,Almaty,35.0,ads,1.0
C00935,2025-02-07,Kazakhstan,Astana,19.0,organic,0.0
C00936,2026-05-07,Russia,Kazan,26.0,email,1.0
C00937,2024-05-24,Russia,Moscow,34.0,email,1.0
C00938,2024-05-15,Belarus,Minsk,70.0,ads,
C00939,2025-02-25,Russia,Kazan,28.0,email,1.0
C00940,2025-04-08,Russia,Novosibirsk,44.0,referral,0.0
C00941,2025-09-22,Russia,Novosibirsk,47.0,organic,1.0
C00942,2025-01-03,Russia,Novosibirsk,37.0,referral,1.0
C00943,2026-04-13,Russia,Moscow,66.0,organic,1.0
C00944,2025-03-08,Russia,Kazan,22.0,ads,0.0
C00945,2024-04-27,Kazakhstan,Almaty,64.0,ads,1.0
C00946,2024-04-18,Georgia,Tbilisi,57.0,organic,1.0
C00947,2026-06-06,Russia,Moscow,,organic,1.0
C00948,2024-05-02,Georgia,Tbilisi,58.0,email,0.0
C00949,2026-05-14,Russia,Kazan,40.0,organic,1.0
C00950,2024-09-10,Armenia,Yerevan,69.0,organic,1.0
C00951,2024-03-26,Georgia,Tbilisi,,organic,1.0
C00952,2024-10-04,Russia,Saint Petersburg,19.0,ads,1.0
C00953,2025-07-14,Kazakhstan,Astana,46.0,referral,0.0
C00954,2025-01-25,Georgia,Tbilisi,67.0,referral,1.0
C00955,2025-12-17,Armenia,Yerevan,21.0,ads,1.0
C00956,2025-07-11,Georgia,Tbilisi,59.0,organic,1.0
C00957,2024-12-31,Russia,Novosibirsk,67.0,organic,1.0
C00958,2025-08-01,Russia,Moscow,43.0,ads,1.0
C00959,2026-06-04,Kazakhstan,Astana,63.0,referral,1.0
C00960,2025-01-10,Belarus,Gomel,58.0,referral,1.0
C00961,2024-05-19,Belarus,Minsk,29.0,ads,1.0
C00962,2025-01-07,Russia,Kazan,63.0,ads,1.0
C00963,2026-02-05,Russia,Saint Petersburg,55.0,ads,0.0
C00964,2024-07-17,Russia,Novosibirsk,18.0,ads,1.0
C00965,2026-05-15,Kazakhstan,Almaty,48.0,ads,1.0
C00966,2025-06-20,Russia,Novosibirsk,52.0,ads,1.0
C00967,2025-07-02,Kazakhstan,Astana,60.0,ads,1.0
C00968,2024-10-16,Kazakhstan,Astana,58.0,email,1.0
C00969,2026-04-19,Russia,Saint Petersburg,43.0,ads,1.0
C00970,2024-02-02,Russia,Kazan,33.0,organic,1.0
C00971,2024-09-29,Russia,Saint Petersburg,,organic,1.0
C00972,2025-01-16,Georgia,Tbilisi,,ads,0.0
C00973,2025-03-11,Kazakhstan,Almaty,51.0,ads,0.0
C00974,2025-03-08,Russia,Novosibirsk,68.0,ads,1.0
C00975,2024-05-14,Russia,Kazan,22.0,referral,1.0
C00976,2024-07-24,Russia,Kazan,55.0,organic,1.0
C00977,2024-03-27,Russia,Moscow,48.0,ads,1.0
C00978,2025-06-06,Georgia,Tbilisi,27.0,referral,1.0
C00979,2024-11-15,Kazakhstan,Astana,29.0,ads,1.0
C00980,2025-05-30,Russia,Kazan,33.0,ads,1.0
C00981,2025-06-21,Armenia,Yerevan,54.0,,1.0
C00982,2025-10-02,Russia,Novosibirsk,33.0,ads,0.0
C00983,2025-05-13,Armenia,Yerevan,61.0,referral,0.0
C00984,2025-08-13,Russia,Moscow,37.0,email,
C00985,2025-06-19,Belarus,Gomel,23.0,ads,0.0
C00986,2025-08-18,Georgia,Tbilisi,23.0,organic,0.0
C00987,2025-07-16,Russia,Kazan,39.0,ads,1.0
C00988,2024-10-15,Belarus,Gomel,39.0,referral,1.0
C00989,2024-08-12,Georgia,Tbilisi,56.0,organic,1.0
C00990,2025-12-19,Russia,Moscow,,referral,1.0
C00991,2024-11-08,Russia,Saint Petersburg,26.0,organic,1.0
C00992,2025-05-15,Belarus,Minsk,29.0,organic,1.0
C00993,2024-06-28,Russia,Kazan,48.0,organic,1.0
C00994,2025-01-28,Russia,Moscow,35.0,organic,0.0
C00995,2025-04-28,Russia,Saint Petersburg,53.0,referral,1.0
C00996,2025-07-24,Kazakhstan,Astana,66.0,ads,1.0
C00997,2025-04-25,Russia,Moscow,36.0,organic,1.0
C00998,2024-11-24,Russia,Novosibirsk,47.0,ads,1.0
C00999,2026-05-27,Kazakhstan,Astana,62.0,ads,1.0
C01000,2025-04-12,Russia,Moscow,29.0,organic,1.0
C01001,2026-01-07,Kazakhstan,Almaty,45.0,organic,1.0
C01002,2025-11-02,Russia,Novosibirsk,34.0,ads,1.0
C01003,2025-05-24,Georgia,Tbilisi,51.0,organic,0.0
C01004,2026-03-19,Belarus,Minsk,,referral,0.0
C01005,2024-04-26,Russia,Novosibirsk,25.0,organic,0.0
C01006,2026-04-20,Armenia,Yerevan,27.0,referral,1.0
C01007,2026-02-14,Russia,Saint Petersburg,19.0,referral,1.0
C01008,2025-04-04,Russia,Saint Petersburg,18.0,organic,1.0
C01009,2025-10-30,Russia,Saint Petersburg,20.0,organic,0.0
C01010,2025-04-19,Belarus,Gomel,55.0,email,1.0
C01011,2024-09-02,Russia,Moscow,65.0,ads,0.0
C01012,2025-12-30,Russia,Saint Petersburg,39.0,ads,1.0
C01013,2024-08-12,Russia,Saint Petersburg,64.0,organic,1.0
C01014,2024-10-13,Russia,Moscow,56.0,organic,1.0
C01015,2025-04-18,Russia,Saint Petersburg,60.0,ads,1.0
C01016,2026-02-02,Russia,Kazan,57.0,referral,1.0
C01017,2024-12-16,Russia,Kazan,28.0,organic,1.0
C01018,2025-03-26,Russia,Moscow,45.0,referral,1.0
C01019,2024-02-07,Belarus,Gomel,45.0,ads,1.0
C01020,2024-04-15,Russia,Novosibirsk,52.0,organic,1.0
C01021,2024-02-21,Belarus,Gomel,,organic,1.0
C01022,2024-03-06,Russia,Novosibirsk,23.0,organic,1.0
C01023,2026-03-03,Russia,Saint Petersburg,53.0,ads,0.0
C01024,2026-02-06,Russia,Novosibirsk,62.0,ads,0.0
C01025,2024-02-30,Russia,Kazan,24.0,ads,0.0
C01026,2024-02-20,Russia,Kazan,39.0,organic,1.0
C01027,2024-03-11,Kazakhstan,Almaty,65.0,ads,1.0
C01028,2024-09-12,Russia,Kazan,19.0,ads,0.0
C01029,2025-05-30,Russia,Novosibirsk,26.0,ads,1.0
C01030,2024-10-31,Russia,Novosibirsk,60.0,ads,1.0
C01031,2025-03-20,Russia,Saint Petersburg,27.0,,1.0
C01032,2024-06-06,Russia,Moscow,55.0,ads,0.0
C01033,2025-10-28,Russia,Kazan,65.0,ads,0.0
C01034,2024-10-13,Russia,Moscow,44.0,ads,1.0
C01035,2024-03-01,Russia,Moscow,43.0,organic,1.0
C01036,2025-11-08,Kazakhstan,Astana,40.0,ads,1.0
C01037,2026-04-03,Georgia,Tbilisi,37.0,ads,1.0
C01038,2024-01-14,Russia,Novosibirsk,38.0,organic,1.0
C01039,2025-02-02,Belarus,Minsk,47.0,referral,1.0
C01040,2026-01-24,Kazakhstan,Almaty,65.0,referral,1.0
C01041,2025-10-06,Russia,Saint Petersburg,70.0,organic,1.0
C01042,2026-02-20,Kazakhstan,Almaty,63.0,ads,0.0
C01043,2025-01-13,Belarus,Minsk,,ads,1.0
C01044,2024-12-05,Georgia,Tbilisi,34.0,email,0.0
C01045,2025-10-08,Georgia,Tbilisi,58.0,organic,1.0
C01046,2024-05-20,Russia,Kazan,46.0,organic,0.0
C01047,2024-08-06,Russia,Kazan,,ads,1.0
C01048,2025-07-01,Russia,Saint Petersburg,34.0,organic,1.0
C01049,2025-09-01,Russia,Saint Petersburg,24.0,ads,0.0
C01050,2024-04-19,Russia,Novosibirsk,35.0,ads,0.0
C01051,2025-04-08,Georgia,Tbilisi,40.0,organic,1.0
C01052,2024-11-28,Russia,Moscow,40.0,,1.0
C01053,2025-04-02,Russia,Moscow,47.0,referral,1.0
C01054,2026-05-24,Kazakhstan,Almaty,32.0,referral,1.0
C01055,2024-03-10,Russia,Novosibirsk,28.0,ads,0.0
C01056,2026-06-26,Russia,Saint Petersburg,65.0,organic,1.0
C01057,2025-02-14,Georgia,Tbilisi,39.0,organic,1.0
C01058,2025-12-05,Russia,Moscow,31.0,referral,1.0
C01059,2025-01-22,Russia,Novosibirsk,51.0,referral,1.0
C01060,2024-10-10,Russia,Moscow,46.0,ads,1.0
C01061,2025-12-03,Georgia,Tbilisi,48.0,referral,1.0
C01062,2025-09-19,Russia,Saint Petersburg,29.0,organic,1.0
C01063,2024-05-11,Russia,Moscow,56.0,ads,1.0
C01064,2025-10-05,Russia,Kazan,28.0,organic,1.0
C01065,2025-11-17,Russia,Kazan,62.0,organic,1.0
C01066,2024-12-19,Georgia,Tbilisi,40.0,ads,
C01067,2026-04-24,Russia,Novosibirsk,39.0,ads,1.0
C01068,2025-08-07,Georgia,Tbilisi,38.0,email,1.0
C01069,2024-10-31,Russia,Saint Petersburg,40.0,organic,1.0
C01070,2024-01-10,Russia,Saint Petersburg,53.0,referral,1.0
C01071,2025-09-07,Armenia,Yerevan,44.0,referral,1.0
C01072,2024-07-09,Russia,Novosibirsk,24.0,ads,1.0
C01073,2025-11-20,Russia,Novosibirsk,48.0,email,1.0
C01074,2025-04-23,Armenia,Yerevan,32.0,ads,1.0
C01075,2025-03-01,Russia,Moscow,23.0,ads,1.0
C01076,2024-05-29,Russia,Kazan,62.0,organic,1.0
C01077,2025-10-10,Georgia,Tbilisi,34.0,organic,1.0
C01078,2024-05-31,Russia,Novosibirsk,49.0,referral,1.0
C01079,2025-01-15,Russia,Kazan,27.0,ads,0.0
C01080,2026-02-01,Russia,Kazan,35.0,organic,1.0
C01081,2026-04-19,Russia,Moscow,38.0,organic,1.0
C01082,2026-06-21,Russia,Moscow,,ads,1.0
C01083,2026-05-23,Belarus,Minsk,69.0,referral,1.0
C01084,2025-05-22,Russia,Moscow,34.0,organic,1.0
C01085,2024-07-01,Belarus,Gomel,48.0,referral,1.0
C01086,2026-02-04,Russia,Kazan,47.0,ads,1.0
C01087,2026-01-01,Russia,Novosibirsk,40.0,referral,0.0
C01088,2026-06-22,Russia,Saint Petersburg,49.0,organic,1.0
C01089,2025-08-16,Kazakhstan,Astana,47.0,ads,1.0
C01090,2024-05-09,Russia,Moscow,22.0,organic,1.0
C01091,2025-04-03,Russia,Novosibirsk,53.0,ads,1.0
C01092,2025-02-12,Armenia,Yerevan,24.0,referral,1.0
C01093,2026-02-07,Russia,Moscow,41.0,ads,1.0
C01094,2024-12-24,Russia,Moscow,37.0,organic,1.0
C01095,2024-10-26,Armenia,Yerevan,41.0,referral,1.0
C01096,2024-03-14,Russia,Moscow,21.0,organic,1.0
C01097,2026-01-31,Russia,Novosibirsk,55.0,ads,0.0
C01098,2025-11-19,Russia,Saint Petersburg,40.0,email,0.0
C01099,2024-02-07,Russia,Saint Petersburg,21.0,ads,0.0
C01100,2025-01-30,Russia,Saint Petersburg,,referral,1.0
C01101,2025-03-13,Kazakhstan,Astana,46.0,ads,0.0
C01102,2025-03-04,Russia,Saint Petersburg,53.0,referral,1.0
C01103,2026-04-18,Kazakhstan,Almaty,47.0,ads,1.0
C01104,2024-05-17,Georgia,Tbilisi,56.0,ads,1.0
C01105,2024-10-06,Belarus,Minsk,,organic,1.0
C01106,2024-06-14,Kazakhstan,Almaty,64.0,referral,1.0
C01107,2024-08-10,Kazakhstan,Astana,70.0,organic,0.0
C01108,2026-04-07,Georgia,Tbilisi,64.0,email,1.0
C01109,2026-05-07,Russia,Novosibirsk,60.0,organic,1.0
C01110,2024-02-10,Russia,Moscow,40.0,organic,1.0
C01111,2025-07-30,Russia,Novosibirsk,44.0,referral,1.0
C01112,2024-07-31,Russia,Moscow,50.0,organic,0.0
C01113,2024-06-24,Russia,Kazan,26.0,ads,1.0
C01114,2024-09-23,Belarus,Minsk,53.0,referral,0.0
C01115,2024-06-26,Russia,Saint Petersburg,49.0,organic,1.0
C01116,2025-03-23,Georgia,Tbilisi,45.0,organic,0.0
C01117,2026-06-26,Russia,Saint Petersburg,62.0,ads,1.0
C01118,2025-06-18,Russia,Saint Petersburg,54.0,organic,0.0
C01119,2025-10-21,Russia,Novosibirsk,,organic,1.0
C01120,2025-03-25,Russia,Novosibirsk,,organic,0.0
C01121,2024-01-13,Russia,Novosibirsk,61.0,ads,1.0
C01122,2024-03-17,Russia,Saint Petersburg,33.0,organic,1.0
C01123,2024-09-02,Russia,Kazan,28.0,organic,1.0
C01124,2024-08-10,Russia,Saint Petersburg,33.0,ads,1.0
C01125,2026-02-05,Russia,Novosibirsk,55.0,ads,1.0
C01126,2026-02-08,Russia,Kazan,63.0,organic,0.0
C01127,2026-02-17,Russia,Saint Petersburg,64.0,organic,1.0
C01128,2025-08-04,Russia,Saint Petersburg,54.0,referral,1.0
C01129,2025-05-22,Russia,Saint Petersburg,54.0,ads,0.0
C01130,2025-08-15,Russia,Kazan,68.0,,0.0
C01131,2025-01-06,Russia,Kazan,54.0,ads,0.0
C01132,2025-09-03,Kazakhstan,Almaty,25.0,organic,1.0
C01133,2025-12-25,Georgia,Tbilisi,44.0,referral,1.0
C01134,2025-11-26,Georgia,Tbilisi,37.0,email,1.0
C01135,2025-07-13,Russia,Novosibirsk,51.0,email,1.0
C01136,2024-02-22,Russia,Novosibirsk,,organic,0.0
C01137,2025-10-23,Russia,Saint Petersburg,33.0,organic,1.0
C01138,2024-11-30,Kazakhstan,Astana,33.0,organic,0.0
C01139,2025-11-09,Kazakhstan,Almaty,22.0,organic,0.0
C01140,2025-05-07,Kazakhstan,Astana,33.0,organic,1.0
C01141,2026-03-14,Armenia,Yerevan,61.0,ads,0.0
C01142,2024-11-04,Russia,Saint Petersburg,52.0,organic,0.0
C01143,2026-04-29,Kazakhstan,Astana,67.0,,1.0
C01144,2026-02-09,Kazakhstan,Almaty,67.0,organic,1.0
C01145,2024-10-28,Russia,Saint Petersburg,63.0,organic,1.0
C01146,2025-03-16,Georgia,Tbilisi,27.0,referral,
C01147,2025-04-29,Russia,Saint Petersburg,35.0,referral,1.0
C01148,2025-12-01,Georgia,Tbilisi,21.0,ads,1.0
C01149,2025-09-20,Kazakhstan,Astana,22.0,ads,0.0
C01150,2026-02-16,Russia,Moscow,30.0,organic,1.0
C01151,2024-12-03,Belarus,Gomel,32.0,organic,0.0
C01152,2025-04-05,Russia,Novosibirsk,18.0,ads,1.0
C01153,2025-01-27,Kazakhstan,Astana,62.0,ads,1.0
C01154,2026-04-09,Kazakhstan,Astana,45.0,ads,1.0
C01155,2024-10-05,Belarus,Gomel,52.0,organic,1.0
C01156,2025-06-19,Armenia,Yerevan,52.0,ads,1.0
C01157,2024-04-19,Russia,Moscow,69.0,referral,0.0
C01158,2026-02-14,Russia,Kazan,,organic,1.0
C01159,2024-12-16,Russia,Moscow,36.0,organic,0.0
C01160,2024-11-06,Russia,Kazan,34.0,ads,1.0
C01161,2025-06-15,Russia,Saint Petersburg,47.0,referral,0.0
C01162,2025-03-30,Russia,Kazan,45.0,ads,1.0
C01163,2026-02-12,Russia,Novosibirsk,59.0,,1.0
C01164,2025-04-29,Russia,Moscow,47.0,ads,1.0
C01165,2025-04-16,Armenia,Yerevan,30.0,organic,1.0
C01166,2024-04-05,Russia,Kazan,47.0,ads,0.0
C01167,2024-01-21,Armenia,Yerevan,69.0,,1.0
C01168,2024-12-29,Russia,Saint Petersburg,48.0,referral,0.0
C01169,2026-06-29,Russia,Saint Petersburg,49.0,organic,1.0
C01170,2026-04-16,Russia,Kazan,27.0,organic,0.0
C01171,2025-07-27,Russia,Novosibirsk,18.0,ads,1.0
C01172,2025-07-29,Russia,Moscow,29.0,,1.0
C01173,2024-12-23,Russia,Novosibirsk,19.0,,1.0
C01174,2024-06-10,Russia,Novosibirsk,41.0,ads,0.0
C01175,2024-01-08,Russia,Kazan,64.0,email,1.0
C01176,2024-11-05,Russia,Kazan,41.0,referral,1.0
C01177,2024-10-15,Russia,Saint Petersburg,52.0,referral,1.0
C01178,2024-06-23,Kazakhstan,Almaty,63.0,ads,0.0
C01179,2024-08-24,Russia,Kazan,58.0,ads,1.0
C01180,2024-01-23,Georgia,Tbilisi,52.0,ads,1.0
C01181,2025-07-08,Kazakhstan,Astana,59.0,ads,1.0
C01182,2026-04-25,Georgia,Tbilisi,32.0,organic,1.0
C01183,2025-09-22,Kazakhstan,Almaty,40.0,ads,1.0
C01184,2025-02-12,Russia,Kazan,39.0,organic,1.0
C01185,2025-01-18,Russia,Kazan,60.0,,0.0
C01186,2024-10-07,Russia,Novosibirsk,39.0,referral,1.0
C01187,2024-05-09,Kazakhstan,Almaty,67.0,organic,1.0
C01188,2025-06-29,Russia,Saint Petersburg,27.0,ads,0.0
C01189,2025-05-31,Russia,Saint Petersburg,27.0,ads,1.0
C01190,2024-01-07,Georgia,Tbilisi,55.0,organic,1.0
C01191,2025-01-13,Russia,Novosibirsk,58.0,referral,1.0
C01192,2024-09-10,Russia,Novosibirsk,53.0,organic,1.0
C01193,2024-06-04,Kazakhstan,Almaty,34.0,referral,1.0
C01194,2025-10-03,Russia,Novosibirsk,18.0,referral,1.0
C01195,2025-04-24,Russia,Kazan,,organic,0.0
C01196,2025-07-31,Kazakhstan,Almaty,42.0,organic,1.0
C01197,2025-10-12,Russia,Moscow,39.0,organic,1.0
C01198,2026-06-14,Russia,Kazan,66.0,ads,0.0
C01199,2026-01-02,Russia,Kazan,63.0,Unknown,0.0
C01200,2025-07-19,Belarus,Gomel,59.0,email,1.0
C01201,2026-03-12,Russia,Kazan,19.0,organic,1.0
C01202,2025-03-11,Georgia,Tbilisi,24.0,referral,1.0
C01203,2026-06-17,Armenia,Yerevan,40.0,organic,1.0
C01204,2025-11-25,Russia,Moscow,50.0,email,1.0
C01205,2025-08-16,Russia,Kazan,,organic,1.0
C01206,2026-04-03,Russia,Kazan,,ads,0.0
C01207,2025-04-14,Kazakhstan,Almaty,23.0,ads,0.0
C01208,2025-10-19,Russia,Saint Petersburg,35.0,organic,1.0
C01209,2024-09-16,Russia,Novosibirsk,59.0,referral,1.0
C01210,2026-05-28,Russia,Kazan,70.0,organic,1.0
C01211,2025-07-22,Georgia,Tbilisi,,ads,1.0
C01212,2025-12-14,Russia,Kazan,49.0,ads,1.0
C01213,2025-02-24,Armenia,Yerevan,22.0,ads,1.0
C01214,2026-03-01,Russia,Saint Petersburg,69.0,organic,1.0
C01215,2024-03-08,Armenia,Yerevan,26.0,organic,0.0
C01216,2024-04-14,Russia,Saint Petersburg,32.0,,1.0
C01217,2025-04-07,Russia,Kazan,69.0,organic,1.0
C01218,2025-10-29,Georgia,Tbilisi,44.0,organic,1.0
C01219,2026-01-08,Georgia,Tbilisi,28.0,email,1.0
C01220,2025-02-05,Russia,Novosibirsk,44.0,ads,1.0
C01221,2025-08-15,Russia,Kazan,22.0,ads,0.0
C01222,2025-05-19,Russia,Kazan,34.0,ads,1.0
C01223,2026-05-26,Russia,Moscow,68.0,organic,0.0
C01224,2025-08-19,Russia,Novosibirsk,33.0,ads,1.0
C01225,2025-01-15,Armenia,Yerevan,65.0,organic,1.0
C01226,2026-06-03,Russia,Moscow,46.0,organic,0.0
C01227,2024-04-07,Kazakhstan,Astana,52.0,ads,1.0
C01228,2026-06-16,Russia,Saint Petersburg,55.0,ads,0.0
C01229,2024-05-20,Russia,Novosibirsk,47.0,email,1.0
C01230,2024-09-19,Belarus,Gomel,19.0,organic,1.0
C01231,2026-01-19,Russia,Novosibirsk,66.0,ads,1.0
C01232,2025-10-31,Belarus,Gomel,43.0,organic,1.0
C01233,2026-06-03,Russia,Kazan,52.0,organic,0.0
C01234,2025-11-14,Georgia,Tbilisi,47.0,referral,1.0
C01235,2025-08-03,Kazakhstan,Astana,52.0,organic,1.0
C01236,2024-11-12,Armenia,Yerevan,36.0,ads,1.0
C01237,2024-01-05,Russia,Moscow,62.0,ads,1.0
C01238,2024-04-22,Russia,Moscow,29.0,organic,1.0
C01239,2024-09-28,Russia,Kazan,52.0,email,1.0
C01240,2024-02-07,Russia,Novosibirsk,48.0,ads,1.0
C01241,2025-04-08,Russia,Novosibirsk,44.0,referral,
C01242,2025-12-09,Russia,Kazan,19.0,ads,0.0
C01243,2026-05-28,Russia,Kazan,38.0,email,0.0
C01244,2025-03-22,Russia,Kazan,20.0,organic,1.0
C01245,2026-03-09,Russia,Novosibirsk,44.0,ads,1.0
C01246,2026-06-17,Russia,Novosibirsk,54.0,referral,0.0
C01247,2026-02-23,Russia,Moscow,45.0,organic,1.0
C01248,2025-02-28,Belarus,Gomel,58.0,ads,1.0
C01249,2024-10-23,Russia,Saint Petersburg,37.0,email,1.0
C01250,2026-06-10,Russia,Novosibirsk,34.0,ads,1.0
C01251,2024-08-08,Russia,Kazan,,ads,1.0
C01252,2025-01-10,Kazakhstan,Astana,30.0,ads,0.0
C01253,2024-03-08,Russia,Saint Petersburg,60.0,referral,1.0
C01254,2025-12-24,Russia,Kazan,60.0,,1.0
C01255,2025-08-15,Georgia,Tbilisi,40.0,ads,0.0
C01256,2024-03-18,Russia,Moscow,60.0,organic,1.0
C01257,2024-07-21,Armenia,Yerevan,19.0,organic,1.0
C01258,2025-05-21,Kazakhstan,Astana,26.0,ads,1.0
C01259,2025-05-07,Russia,Moscow,33.0,referral,1.0
C01260,2026-01-01,Russia,Saint Petersburg,38.0,ads,1.0
C01261,2024-08-30,Belarus,Gomel,30.0,organic,1.0
C01262,2026-04-23,Georgia,Tbilisi,45.0,organic,0.0
C01263,2025-02-09,Russia,Novosibirsk,60.0,ads,1.0
C01264,2026-01-20,Russia,Saint Petersburg,42.0,referral,0.0
C01265,2024-08-05,Russia,Saint Petersburg,41.0,organic,1.0
C01266,2024-02-03,Russia,Moscow,21.0,ads,1.0
C01267,2024-02-20,Kazakhstan,Astana,32.0,referral,1.0
C01268,2024-12-05,Russia,Moscow,60.0,email,0.0
C01269,2026-05-19,Kazakhstan,Almaty,,organic,1.0
C01270,2024-02-14,Armenia,Yerevan,23.0,email,1.0
C01271,2024-12-02,Belarus,Minsk,19.0,ads,1.0
C01272,2024-04-09,Belarus,Minsk,62.0,referral,1.0
C01273,2026-04-29,Kazakhstan,Almaty,27.0,organic,0.0
C01274,2025-09-07,Kazakhstan,Astana,48.0,ads,1.0
C01275,2025-11-26,Armenia,Yerevan,61.0,ads,1.0
C01276,2025-10-12,Russia,Kazan,59.0,,1.0
C01277,2025-08-22,Russia,Saint Petersburg,47.0,ads,0.0
C01278,2025-12-06,Russia,Novosibirsk,37.0,ads,1.0
C01279,2024-01-08,Armenia,Yerevan,59.0,ads,1.0
C01280,2026-02-28,Belarus,Gomel,54.0,organic,1.0
